,taxi_id,traj_id,path,length
855,419,1848,"[30757789, 397105106, 397105106, 214514825, 254968961, 254968961, 285975137]",7
856,311,370,"[254306573, 254306573, 254306573, 254306573, 563358784, 563358784, 563358782, 84654229]",8
857,204,14,"[254971073, 254971073, 91011088, 694654073, 46944761, 275379096, 50621094, 50621094, 254971073, 254971073, 254971073]",11
858,123,801,"[254396707, 585655707, 585655708, 585655708, 585655708, 585655708, 585655708, 585655708, 585655708, 585655708, 585655708, 619378868, 619378868, 1111278015, 1111278015]",15
859,19,75,"[91181759, 100400946, 100400946, 674757876, 674757876, 674757876, 674757876, 674757876, 91181760, 91181760, 91181760, 91181760, 100400941, 100400941]",14
860,67,619,"[1051858362, 397139368, 30758091, 437550709, 437550709, 254758118, 254758118, 254758118, 254758118, 254758118, 397098177, 414985775, 437550708, 397098178]",14
861,402,483,"[315825761, 315825761]",2
862,171,1457,"[254297764, 254297764, 721174655]",3
863,191,120,"[254759938, 254759938, 417095445, 397136322, 397136322, 144346316, 144346316, 144346316, 144346316, 770522074, 770522074, 770522074, 425516617, 425516617, 425516617, 212214144, 212214144, 686246699, 686246699, 686246697]",20
864,453,863,"[406944774, 406944774, 406944767, 406944767, 1040509548, 1040509548, 1081219359, 1081219359, 417400750, 417400750, 1081219362, 513701878, 513701878, 513701878, 1050267029, 417400722, 515486307, 620728095, 620728095, 620728095]",20
865,403,248,"[154966358, 26943964, 58841187, 821881142, 27183366, 397267120, 123741422, 1164076368, 28326944, 28326941, 48037053, 48037051, 929544134, 48036602, 671189705, 48036600, 839813774, 48582245, 48037096]",19
866,96,165,"[1052596509, 1052596509, 1032790856, 1032790856, 1032790857, 620247386, 417699603, 1032783931, 1032783931, 1032783932, 1032783934]",11
867,91,1214,"[1168007176, 1168007176, 27398133, 27398133, 27398133, 133856261, 133856261, 87559150, 738000224, 738000224, 1018460468, 1018460468, 1120428725]",13
868,156,246,"[254297755, 91187852, 620169743, 620169743, 562786699, 562786699, 28318574, 749262349, 85562602, 8921236, 254297755, 254297755, 254971062, 254971062, 721044168, 721044168, 721044169, 619535677]",18
869,118,1688,"[100400941, 100400941, 91181760]",3
870,304,88,"[417400766, 674490681, 397270025, 397270025, 255330056, 255330056, 506711641, 506711641, 397108536, 397108536, 397108536, 397108536, 397108534, 397108535, 978694795, 978694795, 88466052, 88466052]",18
871,493,1069,"[8920172, 8920172, 28808560, 146155465, 146155465, 146155465, 146155465, 146155465, 146155465, 146155465, 425516658, 425516658, 425516658, 425516658, 425516658]",15
872,109,495,"[399138118, 399138118, 399138118, 686250326, 686250326, 1053826376, 1112271465, 1112271466, 1112271467, 254758131]",10
873,276,1047,"[1089998069, 1089998069, 1089998069, 1089998069, 552076780, 552076778, 427279662, 427279662, 133856350, 8919927, 8919927, 8919927, 147496081]",13
874,234,853,"[285977963, 285977963, 933703365, 933703365, 1005788205, 414164637, 437959607, 396956336, 514669211, 224384042, 224384042, 224384041, 620728092, 28518589]",14
875,210,1556,"[396961260, 396961262, 396961262, 396961262, 158468712, 158468712, 158468712, 158468712, 158468711, 158468711, 158468958, 158468958, 762957921, 396961259, 396961258, 762957923, 396961257, 396961256, 396961256]",19
876,347,976,"[1090200058, 777590406, 263108751, 263108751, 263108751, 263108751, 263108751, 263108751]",8
877,103,838,"[85644942, 85644942, 85644942, 85562534]",4
878,284,698,"[414933525, 414933525, 414933525, 414933525, 276338266, 276338266, 276338266, 397097601, 397097601, 397097601, 254982298, 254982298, 254982298, 437558597, 254758130, 254758130, 437560094]",17
879,64,868,"[674490157, 674490157, 674490157, 417400766, 674490681, 397270025, 397270025, 255330056, 255330056, 506711641, 506711641, 397108536, 397108536, 397108536, 397108536, 397108534, 397108535, 978694795, 978694795]",19
880,118,1001,"[396936290, 396936290, 396936301, 256787726, 863042633]",5
881,66,114,"[713801530, 713801530, 527829985, 527829985, 527829985, 527829981, 527829981, 527829981, 85644911, 85644911, 417094183]",11
882,175,27,"[850156333, 850156333, 797750843, 797750843, 850156334]",5
883,230,84,"[417400769, 417400768, 417400768, 417400765, 397270027, 397270027, 255330057, 255330057, 255330057, 397270391, 397270391]",11
884,442,550,"[397085183, 774686755, 513956097, 513956097, 513956097, 513956097]",6
885,143,1047,"[124019859, 124019875, 124019873, 123741436, 1110028735, 839813770]",6
886,32,976,"[225847524, 225847524, 225847524, 225847524, 91185847, 91185847, 91185847, 27570786, 27570786, 27570786, 27570786, 27570786, 27570786, 27570786, 27570786, 27570786, 27570786]",17
887,397,1017,"[406944771, 406944771, 406944774, 406944774, 406944774, 406944767, 406944767, 1040509548, 1040509548, 1081219359, 1081219359, 417400750, 417400750, 397127922, 1120504934, 1120503653, 397127921, 408591443, 408591443, 617990571]",20
888,380,422,"[99231463, 680402688, 680402688, 397152177, 397152177, 397152177, 397152177, 408586838, 408586838, 408586838, 408586838, 680402687, 224373751, 224373751]",14
889,188,62,"[706534240, 706534240, 706534240, 8918318, 8918318, 8918318, 28518682, 781853446, 781853446, 781853446, 781853446, 417536971, 417536971, 417536967, 417536969, 27400587, 27400587, 34128468]",18
890,337,240,"[8921003, 133748351, 133748351, 133748351, 133748351, 133748351]",6
891,401,1440,"[87376691, 87376691, 35977367, 35977367, 35977367, 35977367, 35977367, 35977367, 30029878, 30029878]",10
892,346,429,"[27147677, 1024459039, 788670582]",3
893,510,973,"[43100743, 43100743]",2
894,267,243,"[286003244, 513676819]",2
895,536,330,"[111552058, 111552058, 111552058, 255330068, 255330068, 88597544, 88597544, 417396858, 144489134, 144489134, 144489134, 1030287469, 1030287469, 746808414, 513701212, 513701212]",16
896,344,124,"[44671300, 44671300, 44671300, 44671300, 32928950, 32928950, 32928950, 32928950, 32928950, 32928950, 32928950, 32928950, 32928950, 32928950]",14
897,369,214,"[224316513, 417099324, 91181774, 91181774, 1076419799, 1076419799, 8919020, 8919020, 8919020]",9
898,513,303,"[26988051, 403877657, 169305535, 169305535, 169305536, 169305536, 403877657, 933901537, 933901537, 933901537, 397115949, 397115949, 397115949, 527857425, 527857425, 527857425, 527857425]",17
899,385,683,"[262891076, 262891076, 262891076, 262891076]",4
900,208,1354,"[477788921, 477788921, 477788922, 477788919, 468128865]",5
901,74,657,"[415780670, 415780670, 8920577]",3
902,162,1032,"[513703278, 513703278, 468204142, 468205096, 468205097, 468205097, 468205097, 673985341, 673985341, 1108077479, 1108077479, 673985340, 673985340, 681719690, 681719690]",15
903,75,817,"[214545530, 214545530, 1111763684, 1111763682, 1111763682, 1111763682, 1111763682, 1111763682, 1111763682, 1111763682, 408600296]",11
904,142,418,"[397115944, 142972026, 142972026, 154648297, 514535079, 397101373, 482492972, 26988066, 525545008, 283532928, 61154525]",11
905,281,874,"[513701878, 1050267029, 417400722, 515486318, 264874017, 264874017, 264874017, 763261246, 763261655, 763261655, 417396835, 417396835, 763261656]",13
906,151,637,"[505747574, 505747574, 505747574, 505747574, 505747574, 505747574, 505747574, 505747574, 24335459, 24335459, 860632366, 860632366, 417106781, 417106781, 417106781, 514687096]",16
907,491,1102,"[287658940, 287658940, 287658940, 287658940, 287658940]",5
908,280,1080,"[530045654, 620566846, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 397040128, 397040128, 133856222]",14
909,317,643,"[329596844, 329596844, 329596844, 674757877, 674757877, 674757880, 674757880, 674757880, 674757879, 674757879, 674757879, 512523366, 512523366, 512523366, 417101714]",15
910,339,491,"[256787738, 512289869, 392513451, 392513452, 35157100, 392513454, 735035451, 8921107, 392505474, 396949693, 396949694, 392505469, 928228541, 256787710, 395575865, 395575864, 395575863, 216881166, 216881160, 216881163]",20
911,364,1423,"[111560680, 111560680, 86334994, 86334994, 86334994, 86334994, 86334994]",7
912,411,925,"[1032777740, 968937449, 417101716, 417101714, 417101714, 417101714, 417101714, 667569395]",8
913,497,1047,"[417166168, 417166168, 770023605, 224316520, 224316520, 406944778, 254297759]",7
914,531,1207,"[216932391, 216932392, 216932396, 216932378, 395577081, 395577080, 216932399, 395575867]",8
915,373,928,"[571428733, 8920338, 8920338, 225847523, 225847523, 225847523, 225847523, 26988030, 26988030, 26988030, 26988030, 26988030, 26988030, 26988030]",14
916,389,813,"[396985969, 396985969, 396985969, 396985966, 396985971, 396985967, 396985970, 417107333]",8
917,359,37,"[688508137, 688508137, 739669067, 739669067, 772766540, 85789165, 30832507, 30832507, 30832507, 397143832, 30832504, 397144790, 397144790, 1050261012, 397144558, 397144558, 513701211]",17
918,95,44,"[514442926, 254750814, 970291480, 8919152]",4
919,25,107,"[989329938, 397104880, 1166095110, 1166095110, 1166095110, 1166095110]",6
920,223,145,"[263108751, 263108751, 263108751, 263108751, 263108751, 224199010, 224199010, 224199010, 224199010, 224199010, 224199010, 254396708, 254396708, 254396708, 254396708, 514597916, 514597916, 514597916]",18
921,364,395,"[713758728, 713758728, 713758728, 713758728, 713758728, 713758728, 713758728, 713758728, 713758728, 929774209, 929774209, 417091874]",12
922,351,1858,"[91182062, 417099335, 417099335, 417099335, 417099340, 417099340, 417099340, 397094227, 397094227, 408572568, 408572568, 91182064, 681514649, 681514649, 29059461, 29059461, 29059461, 87376703, 87376703, 514675663]",20
923,344,458,"[27166421, 27166421, 27166421, 27166421, 27166421, 27166421, 620169745, 620169745, 620169745, 620169745, 620169745, 133376120, 133376120]",13
924,357,549,"[24203860, 24203860, 254984059, 254984059, 254984059, 254984059, 254984059, 498532512, 8919851, 85562521, 85562583, 85562583, 85562503]",13
925,108,435,"[398903475, 398903475, 398903475, 398903475, 398903475, 396987786, 396987786, 742257627, 87565875, 396984969, 396984969, 742257634, 879182438, 742262460, 396980736]",15
926,45,628,"[27054184, 744389126, 744389126, 744389125]",4
927,310,1565,"[91182067, 706527721, 706527721, 30035647, 30035647, 408586848, 408586848, 397135720, 397264925, 24335486]",10
928,182,1482,"[27166466, 27166466, 27166466, 27166466, 27166466, 254297761, 254297761, 254297761, 254297761, 254297761, 968937448, 968937448, 968937448, 84734271, 84734271, 797255352]",16
929,391,154,"[123741422, 1164076368, 28326944, 28326941, 48037053, 48037051, 929544134]",7
930,287,813,"[26378125, 26378125, 8915378, 715535739, 32930218, 182543749, 123741422, 1164076368, 28326944, 28326941, 48037053, 48037051, 929544134, 48036602, 671189705, 48036600, 839813774, 48582245, 48037096]",19
931,343,274,"[527829981, 85644911, 85644911, 417094183, 1071595560, 1071595560, 85644923, 85644923, 1054649984, 27050852, 27050852, 27050852, 514667745, 26938354]",14
932,135,336,"[85644934, 514667727]",2
933,385,319,"[254297763, 1030275360, 686246685, 686246685, 86303767, 86303767]",6
934,178,264,"[406580281, 87376679, 87376682, 87376682, 87376682, 87376695, 87376695, 87376695, 588724745]",9
935,228,773,"[417099340, 417099340, 417099340, 397094227, 397094227, 408572568, 408572568, 91185877, 416878315, 416878315, 30030101, 30030101, 87376669]",13
936,216,887,"[397152942, 408588277, 417275907, 28518678, 28518678, 417230926, 279611139, 8918949, 8918949, 399163465, 399163465, 399163465, 706534241, 706534240, 706534240, 706534240, 706534240, 706534240, 1084290107, 1084290107]",20
937,416,1848,"[765856566, 765856920]",2
938,404,795,"[88572914, 88572914, 88572914, 88572914, 88572887, 88572887, 88572887, 88572887, 417087485, 88572943, 88572943, 88572943, 619568403, 619568403]",14
939,303,515,"[255168048, 255168048, 255168048, 255168048, 143666209, 143666209, 143666209, 399163469, 399163469, 399163469, 399163469, 399163470, 399163470, 399163470, 399163470]",15
940,332,1280,"[397119705, 1112220490, 1112220490, 1112220490, 1112220490, 417087312]",6
941,103,776,"[514407369, 514407369, 514407369, 8922640, 8922640, 27054205, 27054205, 417099344, 8916867, 425516645, 1061779494, 425516649, 425516649, 287958607, 287958607, 287958607, 1112996372, 513676823]",18
942,286,805,"[28596015, 28596015, 222603228, 222603229, 33111467, 628897455]",6
943,434,66,"[254971054, 23871010, 23871010, 23871010, 919204680, 919204680]",6
944,204,1291,"[224199018, 1030276936, 1030276936, 1030276936, 254756526, 254756526, 254756526, 254756526, 1050251486, 1050251486, 254971055, 254971055, 1030276935, 1030276935]",14
945,152,25,"[398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 398681182, 8921633, 417106101, 417106092, 414925283, 397079284]",17
946,304,1313,"[397144264, 397144264, 397144264, 397144265, 397144265, 1111450276, 1021093206, 397144001, 397144001, 111552058, 111552058, 111552058]",12
947,203,337,"[124019874, 931324852, 124019870, 124019871, 217582796, 678254399, 821431419, 821431420, 678254398, 671189603, 123692699, 216932394, 928370710, 931289808, 931289808, 823717559, 823717558, 4970206, 28947845, 216932393]",20
948,278,57,"[417087295, 88572922, 493107464]",3
949,193,962,"[682814468, 682814468, 680955153, 88572970]",4
950,233,167,"[8918808, 8918808, 254759971, 254759971, 254759971, 254759971, 254759971, 254759971, 254759971]",9
951,235,1485,"[27167270, 27167270, 397144576, 397144576, 417087467, 133781759, 781828829, 781828829, 8922072, 8922072, 706533481, 706533481, 706533481, 417087519, 417087519, 417087519, 417087511, 417087511, 417087511]",19
952,368,1056,"[225518511, 225518511, 225518511, 191319996, 191319996, 738609000, 191010942]",7
953,209,476,"[91182068, 91182069, 91182069, 91182069, 91182069, 91182069, 91182069, 28843615, 28843615, 28843615, 397146712]",11
954,402,234,"[184956229, 513676826, 425624293, 28841123, 28841123, 1111952306, 224316522, 417101715, 766116624, 766116624, 133733590, 766116625, 766116625, 8918656]",14
955,121,411,"[88572970, 256400251, 256400251, 256400251, 408575055, 408575055, 111560682]",7
956,162,228,"[940199781, 940199780, 459346010, 8917499, 8917499, 8917499, 8917499, 8917499, 1053833922, 397145820, 397145820, 1040509548, 1040509548, 1081219359, 1081219359, 417400750, 417400750, 1081219362, 513701878]",19
957,176,1588,"[88463831, 88463831, 88463831, 30831808, 397141679, 397141679, 397141679]",7
958,403,129,"[225806033, 225806033]",2
959,79,721,"[398675749, 398675749, 398675749, 398675749, 980893266, 980893266, 91181766, 91181766, 91181766, 86303763, 1112250559, 1112250557, 1112250557, 1032777734]",14
960,176,839,"[8916933, 666800413, 666800413, 666800413, 88572877]",5
961,241,1392,"[404847816, 404847816, 417266143, 404847814, 417266129, 417266129, 417266097, 417266105, 404847813, 417266116, 404847815]",11
962,236,164,"[255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 255351713, 397040128, 397040128, 133856222, 133856271, 397116062]",14
963,118,196,"[603549786, 603549786, 256787747, 256787747, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 38855001, 1135380280, 1135380280, 512267983]",19
964,331,1182,"[192552299, 192552507, 192552507, 192552507, 286672833, 286672833, 514461307, 286673287, 1099952188, 1099952187, 514461305, 1099990448, 514456307, 286674169, 514456309, 514452166, 514453083, 286674806, 514449209]",19
965,132,599,"[133733592, 133733592, 45566316, 45566316, 45566316, 45566316]",6
966,58,750,"[144346316, 144346316, 144346316, 144346316, 144346316, 144346316, 100400941, 100400941, 100400941, 100400941, 100400941, 100400941, 91181760, 91181760, 91181760]",15
967,106,10,"[111560680, 111560680, 86334994, 86334994, 86334994, 86334994, 86334994, 86334994, 88572965, 88572965, 1120283630, 1120283629, 1120283629]",13
968,461,314,"[980893266, 91181766, 91181766, 91181766]",4
969,501,470,"[1024170338, 589368075, 589368075, 968937446, 968937446, 1091967975, 1091967975, 1091967975, 1091967975, 968937446, 968937446, 968937447, 968937447, 968937447, 968937447, 968937447]",16
970,18,454,"[88559680, 88559680, 1122010075, 1122010075, 1125204814, 1125204814, 682515406, 417396747]",8
971,90,1147,"[619568416, 619568416, 619568416, 619568416, 619568417, 162931809, 162931809, 8919545, 8919545, 137501074, 134262992]",11
972,406,1074,"[396945235, 396945235, 396945235, 513707473]",4
973,498,207,"[86334994, 111552058, 111552058, 111552058, 255330068, 255330068, 88597544, 88597544, 417396858]",9
974,269,162,"[736374827, 88559669, 88559669, 88559669, 88572877, 88572877, 88572877, 88572877, 88572877, 417101712, 417101712]",11
975,275,1118,"[87376682, 87376679, 406580281, 406580281, 514675663, 87376703, 87376703, 598020853, 598020853, 263819574, 263819574]",11
976,198,256,"[110330885, 110330885, 110330885, 110330885, 110330885, 110330885, 110330885, 110330885, 191297196, 191297196, 286669689, 286669689, 514461306, 514461306, 514461306]",15
977,210,1883,"[255168046, 255168046, 617990574, 1111974546, 1111974546, 736367666, 736367666, 513702906, 513702906, 1110470601, 1110470601, 225518512, 225518512, 225518512, 1110470602, 1110470602, 397094802, 397094802, 88559661]",19
978,234,368,"[26937974, 26937974, 26937974]",3
979,43,1227,"[397131025, 397131025]",2
980,66,482,"[26988009, 26988009]",2
981,78,381,"[254758114, 254758114, 254758114, 254758114, 254758114, 27166466, 27166466, 27166466, 968937451, 968937451, 968937451, 968937451, 1032777735, 1032777735, 1032777737, 1032777737, 1032777737, 1032777738]",18
982,306,737,"[397270773, 681699526, 681699526, 397270782]",4
983,339,888,"[26938250, 8921173, 417092428, 417092428, 417092428, 514671065, 514671065, 514671063, 87376660, 87376660, 588724745, 588724745, 87376695, 87376695, 87376695, 87376682, 87376682, 87376682, 1052630174]",19
984,517,1032,"[514724926, 101153937, 101153937, 976290002, 396986934, 396986934, 87559150, 133856261, 133856261, 27398133]",10
985,29,1,"[27652177, 48582250, 513702094, 513702093, 23925280, 27652284, 839813775, 48582238, 123741461, 839813772, 48191417, 48101177]",12
986,237,443,"[355526646, 546027240, 546027240, 792996606]",4
987,436,989,"[399138117, 399138117, 399138117, 154648296, 128534083, 128534083, 128534065, 563926249, 563926249, 563926248, 563926250, 563926250, 502795549, 502795549, 285999735, 1128305793]",16
988,60,715,"[123741446, 123741446, 513983770, 839813771, 513983771, 124019876, 124019874]",7
989,294,860,"[985061726, 514685520, 514685520, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 514685521, 776856242, 776856242, 776856242]",18
990,385,633,"[397144790, 397144790, 1050261012, 397144558, 397144558, 513701211, 513701211, 513701210, 290052332, 290052332, 981636498]",11
991,417,1666,"[224199018, 224199018, 224199018, 224199018, 224199018, 224199018, 224199018, 27054213, 27054213, 8916936, 8916936, 8916936, 254396719, 254396719, 254396709, 254396709, 254396709, 254396709, 287958606, 287958606]",20
992,316,173,"[1068493280, 1068493280, 1081219366, 417396816]",4
993,287,1048,"[123867456, 948053614, 183198788, 32930401, 48570004, 681658474, 48569999, 123867457, 123867455, 617730085, 32007403, 8920391, 8920391]",13
994,291,1022,"[84654235, 84654235, 84654235, 84654235, 84654235, 84654235, 84654235, 84654235, 84654235, 225806033, 225806033, 225806033]",12
995,161,777,"[31560837, 754401923, 754401923, 143666207, 754401926, 754401926, 771754859, 754401940, 754401940, 754401940]",10
996,22,1,"[468205098, 397267323, 417099343, 417099343, 99231463]",5
997,313,246,"[397097611, 397097611, 397097611, 417396867, 417396867, 674001041, 99231466, 99231466, 27397692, 27397692, 397108533, 397108533, 468205098]",13
998,254,839,"[763261656, 763261247, 763261247, 417396848, 417396848, 417396848]",6
999,393,63,"[414948593, 414948593, 287958606, 287958606, 287958606, 287958606, 287958606, 287958606, 287958606, 287958606, 1113004259, 1113004259, 27054209, 1041357578, 1041357578, 1041357578, 254971069]",17
