name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
san francisco california,2008-05-29T22:00:00,13.5,13.5,8.4,71.32,0,0,,0,0,,17.3,265,1020.1,84.2,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-29T23:00:00,13.2,13.2,8.9,75.04,0,0,,0,0,,14.2,269,1019.8,93.6,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T00:00:00,12.9,12.9,8.8,76.24,0,0,,0,0,,15.8,264,1019.7,93.6,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T01:00:00,12.9,12.9,8.6,75.07,0,0,,0,0,,10.4,260,1019.4,99.4,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T02:00:00,12.5,12.5,9.7,82.68,0,0,,0,0,,16.6,260,1019.1,99.4,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T03:00:00,12.2,12.2,9.4,82.92,0,0,,0,0,,14.6,240,1019,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T04:00:00,11.8,11.8,9.4,84.68,0,0,,0,0,,13.9,246,1018.8,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T05:00:00,11.9,11.9,9.1,83.21,0,0,,0,0,,15.2,242,1018.8,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T06:00:00,11.8,11.8,9.4,84.68,0,0,,0,0,,11.8,252,1018.8,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T07:00:00,11.9,11.9,9.1,83.04,0,0,,0,0,,10.9,248,1018.8,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T08:00:00,12,12,9.4,84.08,0,0,,0,0,,11.3,225,1019.1,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T09:00:00,12,12,9.7,85.72,0,0,,0,0,,13.3,235,1019.4,100,13.3,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T10:00:00,12.3,12.3,9.4,82.49,0,0,,0,0,,16.2,235,1019.4,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T11:00:00,13,13,9.4,78.8,0,0,,0,0,,9,230,1019.4,99.4,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T12:00:00,14.5,14.5,9.8,73.26,0,0,,0,0,,8.9,200,1019.1,90,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T13:00:00,16,16,9.4,65.24,0,0,,0,0,,12.4,211,1018.8,52.6,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T14:00:00,16.8,16.8,9.5,62.07,0,0,,0,0,,9.8,251,1018.4,43.4,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T15:00:00,17,17,9.8,62.42,0,0,,0,0,,16.3,246,1018.2,40.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T16:00:00,16.3,16.3,9.8,65.29,0,0,,0,0,,26,246,1017.8,65.9,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T17:00:00,15.5,15.5,9.5,67.15,0,0,,0,0,,27.4,251,1017.7,90,15.1,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T18:00:00,14.3,14.3,9.5,72.91,0,0,,0,0,,26,261,1017.5,90,15.1,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T19:00:00,13.3,13.3,9.2,76.56,0,0,,0,0,,26.7,259,1017.6,90.6,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T20:00:00,12.6,12.6,9,78.64,0,0,,0,0,,23.1,256,1018.2,89,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T21:00:00,12,12,8.9,81.3,0,0,,0,0,,21.8,263,1018.3,93.6,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T22:00:00,11.9,11.9,8.9,81.71,0,0,,0,0,,17.8,263,1019,93.6,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-30T23:00:00,11.7,11.7,8.9,83.13,0,0,,0,0,,15.8,250,1019.1,95.5,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T00:00:00,11.7,11.7,8.9,83.13,0,0,,0,0,,18.6,265,1019.2,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T01:00:00,11.4,11.4,8.9,84.27,0,0,,0,0,,13.8,255,1019.2,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T02:00:00,11.2,11.2,8.6,84.24,0,0,,0,0,,15,235,1019.1,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T03:00:00,11.4,11.4,8.4,81.64,0,0,,0,0,,18.5,251,1019.1,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T04:00:00,11.4,11.4,8.4,81.47,0,0,,0,0,,15.8,255,1019.1,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T05:00:00,11.4,11.4,8.4,81.64,0,0,,0,0,,17.6,263,1019.4,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T06:00:00,11.4,11.4,8.1,80.38,0,0,,0,0,,15.4,260,1019.4,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T07:00:00,11.4,11.4,8.1,80.1,0,0,,0,0,,14.6,250,1019.7,100,13.7,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T08:00:00,11.7,11.7,8.4,80.19,0,0,,0,0,,20.1,265,1020.4,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T09:00:00,12.2,12.2,8.1,76.28,0,0,,0,0,,13.7,245,1020.8,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T10:00:00,12.2,12.2,8.4,77.37,0,0,,0,0,,18.1,249,1021.1,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T11:00:00,12.7,12.7,8.4,75.15,0,0,,0,0,,20.5,247,1021,100,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T12:00:00,13.5,13.5,8.4,71.2,0,0,,0,0,,18.1,256,1021.4,96.8,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T13:00:00,13.1,13.1,8.5,73.66,0,0,,0,0,,18.3,242,1021,96.8,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T14:00:00,14.1,14.1,8.7,69.87,0,0,,0,0,,21.8,251,1020.7,96.8,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T15:00:00,13.6,13.6,8.7,71.97,0,0,,0,0,,22.6,260,1020.8,95.5,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T16:00:00,14.1,14.1,8.5,68.99,0,0,,0,0,,26.5,260,1020.4,95.5,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T17:00:00,13.8,13.8,8.7,71.35,0,0,,0,0,,25.4,260,1020,84.2,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T18:00:00,12.7,12.7,8.4,75.24,0,0,,0,0,,24.1,259,1019.6,84.2,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T19:00:00,12.8,12.8,8.4,74.56,0,0,,0,0,,24.8,254,1019.5,84.2,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T20:00:00,11.8,11.8,8.4,79.62,0,0,,0,0,,21.2,253,1019.7,89,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T21:00:00,11.8,11.8,8.4,79.79,0,0,,0,0,,18.6,264,1019.3,89,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T22:00:00,11.9,11.9,8.4,79.16,0,0,,0,0,,20.1,259,1019.7,89,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-31T23:00:00,11.4,11.4,8.4,81.76,0,0,,0,0,,15.4,240,1019.7,89,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
